age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,addiction_level,productivity_score
35.0,5.39,4.39,7.5,6.11,70.0,100.0,Medium,93.86
16.0,3.43,2.87,7.15,6.99,127.0,100.0,Medium,88.07
25.0,10.58,9.24,0.46,6.62,257.0,68.16,High,0.0
20.0,5.09,4.21,1.35,7.6,,98.54,Medium,
22.0,8.59,5.57,6.04,4.2,99.0,100.0,High,25.41
18.0,7.66,4.34,5.51,6.82,115.0,100.0,Medium,63.9
32.0,6.72,5.14,1.07,4.61,169.0,86.35,High,0.0
25.0,6.96,5.18,4.02,5.58,25.0,100.0,High,27.83
19.0,9.32,5.81,6.25,7.31,41.0,100.0,High,55.52
29.0,2.88,1.01,1.75,4.79,239.0,100.0,Low,43.45
32.0,8.68,7.43,6.97,5.54,31.0,100.0,High,29.69
16.0,10.96,6.28,0.42,7.52,211.0,82.72,High,0.0
36.0,2.58,1.34,6.26,7.25,244.0,100.0,Low,73.99
25.0,3.41,2.31,4.93,4.46,186.0,100.0,Medium,50.32
39.0,,6.46,2.52,6.89,135.0,88.76,High,11.93
27.0,6.37,2.72,5.77,4.74,167.0,100.0,Medium,57.79
18.0,6.04,4.85,6.26,5.26,55.0,100.0,Medium,65.78
36.0,3.37,1.6,7.47,6.3,264.0,100.0,Low,80.33
21.0,7.07,2.91,,4.55,149.0,94.6,Medium,29.87
25.0,3.27,1.78,5.49,8.97,259.0,100.0,Low,90.52
36.0,6.77,5.0,4.82,4.83,124.0,100.0,High,24.85
38.0,9.64,8.48,4.2,7.91,186.0,93.69,High,3.46
18.0,4.58,3.6,7.12,8.15,61.0,100.0,Medium,79.79
29.0,6.81,5.89,0.03,8.97,273.0,88.83,High,0.0
15.0,11.92,4.58,2.26,6.14,224.0,100.0,Medium,21.3
37.0,8.87,3.04,4.31,8.37,214.0,100.0,Medium,55.82
17.0,10.41,6.61,,8.79,190.0,85.57,High,0.0
28.0,6.15,2.92,7.26,4.86,269.0,100.0,Medium,61.21
20.0,9.68,7.71,5.18,6.4,123.0,96.38,High,31.55
32.0,2.41,1.69,3.82,4.3,58.0,100.0,Low,41.16
39.0,3.23,2.85,6.52,7.1,255.0,,Medium,85.94
,4.03,1.83,3.61,6.91,153.0,100.0,Low,48.69
20.0,6.02,3.56,4.47,5.02,271.0,100.0,Medium,18.71
20.0,10.46,6.28,0.02,7.99,189.0,79.1,High,0.0
35.0,5.46,2.42,2.93,4.19,226.0,100.0,Medium,45.1
30.0,8.55,5.59,1.11,8.03,162.0,91.21,High,0.0
19.0,9.09,5.14,5.52,4.13,38.0,100.0,High,27.71
31.0,7.86,4.46,3.83,7.28,,100.0,Medium,31.62
,5.57,2.88,2.41,4.39,83.0,100.0,Medium,23.02
35.0,7.77,2.41,3.74,5.26,249.0,100.0,Medium,27.03
32.0,5.42,3.32,1.68,7.61,194.0,100.0,Medium,35.25
21.0,2.84,1.42,7.4,5.4,39.0,100.0,Low,91.55
17.0,11.93,3.59,0.43,6.56,295.0,89.8,Medium,11.8
27.0,3.27,1.59,6.92,8.58,245.0,100.0,Low,72.19
29.0,2.72,1.27,4.09,4.25,250.0,100.0,Low,49.37
34.0,10.79,5.78,4.95,8.06,120.0,100.0,High,43.99
33.0,5.02,1.9,2.42,4.33,246.0,100.0,Low,22.98
17.0,8.5,5.14,7.73,4.63,57.0,100.0,High,52.38
18.0,5.29,3.78,2.25,4.6,84.0,100.0,Medium,0.0
19.0,5.91,4.01,4.71,8.97,95.0,100.0,Medium,43.34
15.0,4.62,3.61,7.95,4.9,211.0,100.0,Medium,81.78
18.0,5.43,3.1,7.05,8.48,142.0,100.0,Medium,87.59
26.0,6.11,3.74,4.29,8.95,144.0,100.0,Medium,51.41
38.0,9.2,7.23,7.92,5.92,46.0,100.0,High,46.99
24.0,7.12,3.96,5.61,7.16,122.0,100.0,Medium,66.77
37.0,11.44,8.25,1.67,7.9,295.0,77.34,High,0.0
39.0,2.42,,3.24,5.96,79.0,100.0,Low,40.79
35.0,7.03,3.87,2.68,4.81,187.0,87.2,Medium,0.0
34.0,7.84,5.93,2.75,6.17,102.0,100.0,High,11.55
38.0,11.2,4.53,6.08,7.86,25.0,100.0,Medium,75.44
39.0,2.49,1.25,4.67,7.9,183.0,100.0,Low,77.61
27.0,7.73,3.36,0.3,5.15,221.0,85.56,Medium,11.84
37.0,10.54,5.43,7.02,4.87,196.0,100.0,High,43.52
28.0,4.42,1.94,2.37,8.6,175.0,100.0,Low,48.78
37.0,10.76,6.97,7.98,4.22,297.0,100.0,High,35.67
19.0,2.19,1.71,7.63,7.67,121.0,100.0,Low,100.0
18.0,9.32,,7.52,4.23,99.0,96.76,High,28.72
28.0,11.33,5.88,6.49,8.19,213.0,100.0,High,54.36
24.0,8.57,7.66,1.76,8.53,110.0,87.91,High,12.14
31.0,6.39,4.19,4.26,5.49,86.0,100.0,Medium,26.66
24.0,2.45,1.32,1.79,4.37,234.0,100.0,Low,2.05
21.0,11.2,8.97,2.08,6.4,164.0,80.56,High,0.0
30.0,6.7,4.94,4.89,5.49,59.0,100.0,Medium,57.47
15.0,2.29,1.72,0.33,6.09,231.0,98.82,Low,6.26
31.0,,3.72,7.76,7.32,78.0,100.0,,94.87
35.0,6.82,3.96,7.35,5.05,47.0,100.0,Medium,65.8
23.0,3.24,2.65,3.05,5.78,66.0,100.0,Medium,26.4
20.0,4.14,2.49,4.12,7.91,256.0,100.0,Medium,60.04
33.0,2.64,1.87,3.73,7.22,136.0,100.0,Low,40.13
27.0,7.74,5.05,7.06,5.63,170.0,100.0,High,68.46
17.0,8.22,6.62,5.51,7.32,102.0,100.0,High,36.79
21.0,7.06,3.32,2.22,7.83,76.0,100.0,Medium,15.45
36.0,10.17,6.56,3.57,6.96,236.0,93.59,High,29.48
23.0,10.61,3.97,3.43,5.2,239.0,100.0,Medium,29.94
36.0,8.16,5.83,7.67,4.0,261.0,94.77,High,45.39
19.0,2.13,1.57,1.4,8.01,118.0,100.0,Low,46.83
24.0,8.95,2.92,0.72,8.11,261.0,97.29,Medium,0.0
37.0,6.18,4.36,7.04,7.49,222.0,100.0,Medium,60.07
31.0,7.66,4.2,7.17,4.38,56.0,100.0,Medium,83.41
26.0,8.49,3.18,6.97,6.93,265.0,100.0,Medium,72.26
37.0,5.5,3.04,4.09,8.11,147.0,100.0,Medium,46.31
30.0,11.17,4.65,5.28,5.95,154.0,100.0,Medium,42.42
17.0,3.34,1.83,4.51,4.99,83.0,100.0,Low,41.94
39.0,8.72,4.63,0.56,,293.0,85.52,Medium,10.25
36.0,2.04,1.52,4.77,8.13,48.0,100.0,Low,70.29
23.0,11.25,8.6,0.11,4.24,245.0,54.48,High,0.0
29.0,3.13,2.08,2.6,6.98,79.0,100.0,Medium,43.59
19.0,2.95,0.93,7.46,7.22,73.0,100.0,Low,100.0
37.0,5.33,4.58,2.43,7.01,168.0,100.0,Medium,24.62
27.0,5.74,4.09,7.52,7.25,77.0,100.0,Medium,62.44
28.0,4.14,1.33,2.0,7.16,55.0,100.0,Low,34.02
34.0,7.85,6.21,2.52,4.65,164.0,81.66,High,0.0
29.0,6.43,2.7,5.03,5.17,269.0,100.0,Medium,53.62
30.0,2.34,1.52,6.09,7.09,99.0,100.0,Low,85.92
37.0,5.2,3.02,4.01,4.09,34.0,100.0,Medium,41.03
27.0,10.1,5.57,7.06,7.17,59.0,100.0,High,55.77
31.0,8.9,7.42,0.32,7.33,100.0,84.38,High,0.0
37.0,9.25,5.2,7.38,5.2,212.0,100.0,High,43.85
22.0,8.98,3.1,1.57,6.99,185.0,91.75,Medium,31.39
35.0,5.11,4.44,7.07,6.67,223.0,100.0,Medium,65.56
,3.0,2.56,3.21,5.3,230.0,100.0,Medium,13.93
19.0,4.72,3.35,6.66,6.31,277.0,100.0,Medium,60.31
20.0,10.32,5.99,5.37,8.55,134.0,100.0,High,50.17
26.0,11.8,4.2,1.41,6.13,252.0,96.21,Medium,2.58
32.0,6.94,5.37,7.34,7.15,96.0,100.0,High,49.12
36.0,2.1,0.73,1.96,4.18,115.0,96.52,Low,26.35
36.0,3.4,1.16,1.95,4.39,117.0,99.17,Low,21.35
15.0,5.22,3.25,6.51,4.41,75.0,100.0,Medium,59.24
31.0,7.79,3.09,0.85,7.89,137.0,100.0,Medium,21.93
25.0,2.75,0.84,1.78,5.75,138.0,100.0,Low,29.13
24.0,11.43,6.33,4.03,5.14,57.0,100.0,High,20.11
33.0,5.65,2.16,6.64,7.74,204.0,100.0,Medium,98.04
28.0,11.13,4.41,1.18,4.85,261.0,77.12,,24.09
24.0,9.81,3.4,4.38,5.23,70.0,100.0,Medium,31.33
29.0,9.55,4.04,5.69,6.15,146.0,100.0,Medium,51.7
33.0,8.07,5.89,6.88,5.66,122.0,100.0,High,28.18
18.0,8.27,6.49,7.48,6.93,248.0,99.09,High,45.32
16.0,8.38,4.79,6.28,5.69,230.0,100.0,Medium,58.82
23.0,8.29,5.01,5.22,5.96,104.0,99.9,,16.11
24.0,7.54,,3.47,8.31,293.0,100.0,Medium,44.01
25.0,11.86,4.05,0.9,8.42,46.0,100.0,Medium,16.97
28.0,9.32,4.24,5.68,8.14,91.0,100.0,Medium,45.22
21.0,9.77,6.12,7.94,8.32,114.0,100.0,High,72.38
37.0,10.72,7.97,5.89,6.85,95.0,100.0,High,29.08
,4.16,2.76,0.13,7.23,25.0,100.0,Medium,8.5
36.0,2.84,1.52,3.97,6.79,109.0,100.0,Low,64.71
33.0,6.83,2.53,4.92,7.93,99.0,100.0,Medium,57.34
36.0,7.14,5.49,5.52,6.76,241.0,99.85,High,42.41
29.0,10.29,5.33,5.76,4.56,102.0,100.0,High,34.74
38.0,6.44,4.78,4.46,8.05,101.0,100.0,Medium,45.93
22.0,7.71,4.69,1.79,7.8,171.0,94.91,,11.8
25.0,7.27,5.4,7.54,8.1,64.0,100.0,High,57.3
23.0,2.38,2.01,5.57,4.95,231.0,100.0,Medium,43.46
29.0,8.15,6.95,1.89,5.36,90.0,82.21,High,0.0
15.0,10.28,6.38,2.58,5.48,282.0,81.77,High,0.0
15.0,3.58,2.17,7.38,6.54,77.0,100.0,Medium,89.55
33.0,7.94,3.65,7.1,4.67,76.0,100.0,Medium,62.55
17.0,7.94,6.84,3.24,5.93,130.0,90.91,,0.0
24.0,3.64,2.09,0.31,4.91,161.0,98.83,Medium,0.0
22.0,3.23,1.22,0.39,5.32,75.0,98.71,Low,11.53
29.0,11.8,6.6,2.27,7.53,31.0,90.83,High,0.0
24.0,5.94,2.23,5.03,8.27,34.0,100.0,Medium,90.24
15.0,4.27,2.57,4.67,4.11,27.0,100.0,Medium,46.61
32.0,3.71,2.36,5.07,6.83,250.0,100.0,Medium,74.13
16.0,8.68,4.36,5.74,4.18,205.0,98.8,Medium,38.04
33.0,8.09,2.77,0.15,4.43,72.0,89.2,Medium,17.98
27.0,8.44,7.31,0.84,7.53,,83.99,High,0.0
36.0,2.88,2.2,2.88,7.68,193.0,100.0,Medium,47.35
15.0,10.94,8.79,1.24,8.07,238.0,63.62,High,0.0
16.0,5.89,3.06,0.6,6.37,282.0,91.62,Medium,0.0
30.0,5.13,3.88,5.13,8.3,274.0,100.0,Medium,46.89
29.0,6.62,3.91,6.52,4.83,289.0,100.0,Medium,50.65
27.0,5.9,2.48,6.02,5.25,94.0,100.0,Medium,92.97
30.0,10.64,3.99,6.54,4.67,243.0,100.0,Medium,45.77
31.0,11.29,5.72,5.33,7.99,111.0,100.0,High,47.25
,5.03,1.92,,5.14,153.0,100.0,Low,73.59
21.0,10.64,9.56,2.17,4.78,182.0,60.49,High,0.0
38.0,9.82,3.24,7.94,7.12,217.0,100.0,Medium,91.54
31.0,11.31,6.39,1.47,4.39,208.0,70.73,High,0.0
21.0,4.46,2.55,1.72,4.22,92.0,100.0,Medium,22.78
27.0,7.77,3.73,2.31,4.53,,96.16,Medium,10.28
19.0,4.75,3.05,7.8,4.0,50.0,100.0,Medium,61.32
31.0,10.24,3.99,7.91,7.48,138.0,100.0,Medium,75.27
17.0,,1.58,6.36,6.81,178.0,100.0,Low,76.04
21.0,7.65,3.82,5.03,5.05,274.0,100.0,Medium,39.67
31.0,5.39,3.53,4.16,5.17,264.0,100.0,Medium,36.57
21.0,5.23,3.81,7.76,8.05,125.0,100.0,Medium,100.0
35.0,8.45,7.04,5.56,6.51,217.0,90.07,High,4.57
15.0,10.51,8.42,7.56,7.49,139.0,98.96,High,41.02
31.0,8.09,5.38,2.53,6.26,101.0,89.63,High,29.63
31.0,10.53,5.61,2.67,5.19,289.0,83.75,High,0.0
25.0,4.65,2.8,6.84,8.85,206.0,100.0,Medium,77.02
39.0,7.2,5.48,1.2,6.83,295.0,84.91,High,0.0
17.0,6.51,5.38,7.57,4.65,71.0,100.0,High,62.48
29.0,,0.77,4.06,6.03,87.0,100.0,Low,48.14
35.0,7.57,4.02,7.41,5.65,153.0,100.0,Medium,81.07
25.0,8.62,6.6,2.69,5.07,139.0,84.86,High,1.06
30.0,7.92,4.43,5.73,8.67,76.0,100.0,Medium,48.98
39.0,9.36,4.67,3.86,8.4,205.0,100.0,Medium,48.63
36.0,7.71,4.22,5.01,5.0,91.0,100.0,Medium,48.85
23.0,2.67,1.77,4.03,5.76,177.0,100.0,Low,49.61
,3.16,2.84,7.74,7.81,247.0,100.0,Medium,81.73
38.0,7.96,4.74,5.54,5.04,253.0,,Medium,23.41
15.0,4.75,2.02,2.01,6.96,30.0,100.0,Medium,33.75
39.0,2.8,1.11,7.28,7.5,194.0,100.0,Low,100.0
36.0,6.3,2.05,2.35,7.27,280.0,100.0,Medium,17.87
30.0,7.54,4.79,2.97,7.53,150.0,,Medium,16.19
23.0,5.29,3.32,0.82,7.53,21.0,100.0,Medium,21.56
,9.2,3.89,7.2,8.82,268.0,100.0,Medium,84.04
26.0,8.44,6.05,2.29,5.73,219.0,81.95,High,3.28
33.0,5.33,3.97,2.07,8.39,201.0,100.0,Medium,17.04
36.0,9.55,4.35,7.36,4.11,146.0,100.0,Medium,53.94
23.0,,4.3,6.44,5.44,216.0,100.0,Medium,46.12
21.0,8.37,7.49,1.13,4.24,63.0,76.63,High,0.0
28.0,7.53,3.95,6.15,7.26,29.0,100.0,Medium,71.12
33.0,2.11,1.6,7.3,4.5,244.0,100.0,Low,73.65
33.0,8.97,,0.63,8.23,235.0,92.34,High,0.52
16.0,5.76,4.47,6.6,7.23,230.0,100.0,Medium,59.49
23.0,11.43,8.7,4.38,,236.0,75.46,High,0.0
27.0,10.18,7.13,5.35,7.57,68.0,100.0,High,45.21
29.0,7.88,6.41,3.94,8.31,182.0,100.0,High,34.57
17.0,4.52,3.9,5.58,7.31,212.0,100.0,Medium,36.79
25.0,4.04,2.62,0.27,4.15,164.0,90.99,Medium,18.64
35.0,5.4,2.39,6.1,8.29,178.0,100.0,Medium,82.1
28.0,6.77,3.65,0.27,7.66,199.0,89.66,Medium,11.3
39.0,4.96,3.74,3.64,5.89,45.0,100.0,Medium,
22.0,,4.94,1.21,5.64,119.0,100.0,Medium,0.0
32.0,3.65,1.48,6.59,6.4,130.0,100.0,Low,87.62
33.0,11.78,3.9,2.51,8.34,289.0,95.9,Medium,45.14
30.0,3.08,2.19,3.63,5.26,70.0,100.0,Medium,32.03
16.0,11.32,5.1,3.43,4.5,34.0,98.08,High,
22.0,11.14,6.68,6.18,8.32,147.0,100.0,High,41.34
36.0,7.25,5.42,3.85,4.13,159.0,86.23,High,25.22
20.0,9.25,,6.31,8.55,261.0,100.0,High,36.3
26.0,6.36,2.23,,5.53,65.0,98.21,Medium,13.0
29.0,8.3,3.41,1.53,6.54,253.0,84.54,Medium,0.0
39.0,5.41,2.33,4.41,4.66,91.0,100.0,Medium,39.44
22.0,5.01,2.28,7.58,8.51,114.0,100.0,Medium,91.91
18.0,7.78,4.97,0.6,7.75,151.0,89.21,Medium,4.82
29.0,,4.2,,8.62,51.0,100.0,Medium,0.0
34.0,7.8,3.29,1.25,7.42,56.0,100.0,Medium,38.17
39.0,4.87,1.66,5.13,4.92,145.0,100.0,Low,76.57
31.0,5.67,2.28,3.19,5.54,157.0,100.0,Medium,38.19
27.0,2.84,2.53,6.6,6.43,119.0,100.0,Medium,61.13
32.0,2.52,,0.58,7.04,261.0,98.46,Low,7.29
16.0,4.53,3.72,1.57,8.63,264.0,100.0,Medium,22.14
27.0,2.74,2.22,2.4,,46.0,100.0,Medium,
27.0,3.04,1.85,5.01,7.52,228.0,100.0,Low,78.83
36.0,10.13,7.33,5.48,8.81,118.0,100.0,High,33.27
29.0,2.39,0.99,0.99,4.76,156.0,95.56,Low,25.62
34.0,8.59,6.12,7.55,8.31,206.0,100.0,High,61.33
24.0,4.73,2.19,2.73,6.1,,100.0,Medium,33.24
17.0,10.72,8.57,5.71,7.66,137.0,88.84,High,
33.0,6.85,2.4,4.19,5.47,177.0,100.0,Medium,33.25
17.0,,3.87,1.78,5.67,294.0,85.7,Medium,2.6
36.0,7.18,2.58,6.77,4.14,188.0,100.0,Medium,62.8
28.0,5.82,4.82,6.55,8.86,74.0,100.0,Medium,
22.0,7.64,3.69,3.17,8.07,103.0,100.0,Medium,39.76
37.0,,2.18,4.71,4.47,25.0,100.0,Medium,49.29
18.0,11.97,7.09,2.06,9.0,275.0,87.16,High,0.0
34.0,6.26,3.25,5.52,7.03,217.0,100.0,Medium,69.47
25.0,5.48,3.77,2.47,8.27,171.0,,Medium,15.42
25.0,9.1,7.9,6.75,4.33,189.0,91.3,High,25.33
25.0,5.64,1.83,1.74,5.95,267.0,100.0,Low,36.86
16.0,10.33,8.79,0.12,,268.0,51.88,High,0.0
31.0,6.54,4.35,2.15,4.53,169.0,99.61,Medium,12.27
23.0,9.2,7.22,1.53,6.44,229.0,77.06,High,0.0
16.0,,1.63,4.07,6.21,247.0,100.0,,42.27
38.0,10.46,6.1,1.63,5.08,263.0,75.64,High,0.0
29.0,9.36,7.69,6.11,5.5,160.0,96.69,High,22.64
30.0,4.12,2.26,1.93,8.84,139.0,100.0,Medium,34.46
39.0,3.45,2.14,5.66,,199.0,100.0,Medium,55.58
18.0,5.16,1.61,4.63,5.07,144.0,100.0,Low,61.37
22.0,11.76,4.65,7.89,6.68,261.0,100.0,Medium,65.47
23.0,4.57,3.13,8.0,7.35,231.0,,Medium,77.27
19.0,6.56,4.79,6.96,7.63,36.0,100.0,Medium,98.22
30.0,2.3,1.49,6.08,7.77,35.0,100.0,Low,83.31
27.0,5.97,2.3,3.09,4.18,,100.0,Medium,32.92
21.0,7.71,4.37,6.03,5.97,299.0,100.0,Medium,53.16
34.0,11.53,5.92,7.65,7.87,65.0,100.0,High,62.37
31.0,7.17,4.28,0.19,8.52,277.0,87.34,Medium,0.0
17.0,10.19,8.38,4.3,7.01,162.0,81.43,High,0.0
19.0,7.47,5.72,,4.26,32.0,97.39,High,0.0
,2.41,0.84,4.46,5.98,64.0,,Low,66.22
26.0,5.15,4.3,3.73,4.37,66.0,98.7,,10.65
21.0,7.76,4.52,4.61,7.74,35.0,100.0,Medium,60.27
23.0,11.51,8.59,4.41,4.32,126.0,88.4,High,0.0
20.0,10.59,4.07,7.68,4.93,22.0,100.0,Medium,68.43
31.0,4.28,3.01,4.42,6.08,123.0,100.0,Medium,43.14
30.0,4.2,1.86,6.77,,114.0,100.0,Low,78.81
37.0,4.01,2.26,2.56,6.03,152.0,100.0,Medium,21.29
17.0,11.22,3.48,3.5,6.32,290.0,91.74,Medium,24.0
35.0,10.53,4.12,3.76,7.57,220.0,100.0,Medium,43.12
18.0,9.75,3.46,2.23,5.85,273.0,100.0,Medium,14.06
24.0,5.93,2.63,3.04,6.74,202.0,100.0,Medium,58.42
19.0,7.04,,4.79,5.52,169.0,100.0,Medium,44.18
35.0,6.64,4.75,4.64,5.77,56.0,100.0,Medium,34.71
36.0,4.53,1.44,5.09,7.07,158.0,100.0,Low,74.8
24.0,7.05,4.73,2.81,6.45,119.0,100.0,Medium,25.16
26.0,2.3,0.88,2.53,7.62,255.0,100.0,Low,46.19
24.0,3.32,2.88,4.89,6.8,103.0,100.0,Medium,49.73
27.0,10.87,9.35,1.06,8.02,52.0,79.96,High,0.0
25.0,9.52,4.14,2.02,6.22,140.0,99.07,Medium,18.3
36.0,6.23,,0.34,6.46,49.0,99.8,Medium,0.0
30.0,7.17,2.27,0.58,7.35,53.0,100.0,Medium,47.13
22.0,5.7,4.9,1.95,5.11,152.0,82.36,Medium,0.0
22.0,9.41,5.78,0.16,5.93,227.0,83.48,High,0.0
39.0,9.84,3.21,1.96,7.12,159.0,100.0,Medium,25.17
22.0,9.63,4.87,5.24,4.14,95.0,100.0,Medium,29.18
27.0,9.23,,0.49,6.18,94.0,100.0,Medium,16.23
16.0,4.05,2.17,3.49,6.99,,100.0,Medium,40.07
26.0,5.38,3.78,7.3,8.84,117.0,100.0,Medium,100.0
24.0,6.7,3.9,6.33,8.39,144.0,100.0,Medium,62.95
26.0,5.31,2.82,2.44,5.4,153.0,95.48,Medium,29.01
25.0,9.55,3.55,7.4,6.54,245.0,100.0,Medium,73.07
29.0,5.29,2.36,2.64,4.28,219.0,95.97,Medium,22.15
30.0,3.38,1.22,0.58,5.2,56.0,100.0,Low,33.57
31.0,5.99,4.7,7.95,7.87,157.0,100.0,Medium,96.0
16.0,11.8,4.5,6.96,4.62,227.0,100.0,Medium,42.09
32.0,4.26,2.8,3.73,5.29,213.0,99.32,Medium,27.36
26.0,8.12,4.11,5.33,8.72,75.0,100.0,Medium,67.19
33.0,6.33,2.76,5.37,,106.0,100.0,Medium,68.56
37.0,2.71,1.85,1.56,7.91,114.0,100.0,Low,31.95
32.0,6.88,3.95,1.6,8.32,215.0,100.0,,16.72
31.0,9.02,4.87,3.76,7.75,211.0,100.0,Medium,26.07
20.0,7.13,4.68,7.29,4.6,163.0,100.0,Medium,42.37
39.0,10.72,6.38,0.08,6.58,,94.27,High,0.0
29.0,4.89,2.36,6.26,6.22,260.0,100.0,Medium,67.54
17.0,2.86,1.82,0.46,5.56,168.0,100.0,Low,8.27
20.0,11.37,7.98,3.83,8.17,159.0,87.93,High,0.0
17.0,5.78,1.83,5.1,6.32,32.0,100.0,Low,63.68
15.0,7.76,4.5,5.49,4.3,273.0,89.8,Medium,51.81
27.0,9.92,3.32,0.47,5.37,100.0,91.06,Medium,0.0
35.0,5.24,2.16,3.35,5.14,229.0,100.0,Medium,32.03
28.0,9.16,5.83,,8.44,239.0,100.0,High,30.26
27.0,3.35,2.75,0.53,7.24,78.0,100.0,Medium,23.35
18.0,4.91,4.07,1.08,6.8,147.0,98.18,Medium,18.57
21.0,3.45,1.18,5.31,6.53,281.0,100.0,Low,61.32
36.0,10.11,5.58,4.17,7.25,287.0,94.56,High,9.65
24.0,4.23,2.75,1.29,7.77,48.0,100.0,Medium,24.9
21.0,9.17,3.56,4.28,6.77,87.0,100.0,,40.31
35.0,11.43,8.68,7.3,8.69,226.0,100.0,High,38.14
29.0,7.28,5.43,0.12,8.88,291.0,86.14,High,5.37
29.0,7.4,6.23,5.14,8.98,194.0,100.0,High,30.41
18.0,6.61,2.02,0.59,7.35,237.0,98.0,,23.6
37.0,5.26,2.26,0.05,8.66,179.0,100.0,Medium,24.64
37.0,6.76,5.38,1.21,,263.0,92.09,High,0.0
20.0,8.03,,3.38,8.3,272.0,97.49,High,28.98
38.0,11.86,9.92,6.42,8.55,208.0,95.92,High,2.46
34.0,11.38,3.8,2.25,8.52,280.0,98.34,Medium,32.35
19.0,10.62,6.99,5.01,8.15,149.0,100.0,High,30.36
34.0,10.89,6.99,3.29,6.03,22.0,98.08,High,0.0
26.0,6.68,2.15,1.87,4.79,62.0,100.0,Medium,40.12
15.0,8.57,5.21,4.11,5.67,152.0,100.0,High,32.14
22.0,10.95,7.29,6.38,,197.0,100.0,High,30.66
15.0,5.93,2.46,6.66,5.16,285.0,100.0,Medium,59.41
19.0,11.62,5.39,6.77,6.39,43.0,100.0,High,66.04
36.0,6.16,4.21,2.71,6.83,41.0,100.0,Medium,26.03
20.0,8.01,4.65,6.35,7.02,22.0,100.0,Medium,47.77
35.0,9.1,7.41,1.7,8.68,177.0,88.19,High,13.38
17.0,11.51,5.82,,7.31,23.0,100.0,High,45.94
29.0,4.45,2.05,7.59,7.93,126.0,100.0,Medium,95.67
19.0,9.46,8.43,0.11,6.91,291.0,70.02,High,0.0
38.0,7.21,6.1,3.52,8.17,251.0,92.67,High,11.36
28.0,4.69,1.49,5.18,5.32,257.0,100.0,Low,71.74
32.0,9.77,7.45,5.61,5.05,91.0,93.39,High,9.74
30.0,7.52,2.75,1.41,8.63,107.0,100.0,Medium,34.44
20.0,8.61,2.72,7.78,7.47,35.0,100.0,Medium,87.07
39.0,5.23,2.43,4.92,7.36,110.0,100.0,Medium,73.91
38.0,6.81,3.14,1.31,6.34,39.0,100.0,Medium,24.19
28.0,8.17,6.47,0.16,5.88,231.0,73.73,High,0.0
38.0,6.05,4.39,6.27,6.78,103.0,100.0,Medium,42.88
22.0,3.98,3.54,0.64,4.6,145.0,90.56,Medium,0.51
21.0,11.62,8.45,1.13,6.27,70.0,80.04,High,0.0
22.0,7.11,3.92,4.6,6.28,37.0,100.0,Medium,29.49
27.0,9.34,,4.83,,,100.0,High,25.95
20.0,,5.5,5.5,7.17,143.0,100.0,High,49.15
32.0,5.55,4.03,3.15,8.79,47.0,100.0,Medium,42.45
16.0,6.07,4.6,6.19,7.26,160.0,100.0,Medium,51.63
22.0,6.09,5.26,7.79,8.42,25.0,100.0,High,90.9
25.0,7.44,2.74,2.17,6.78,176.0,100.0,Medium,46.65
15.0,7.43,5.37,5.62,7.13,125.0,100.0,High,34.01
36.0,6.97,5.65,7.43,4.35,138.0,100.0,High,57.01
20.0,3.35,2.92,5.49,4.67,156.0,100.0,Medium,54.49
30.0,6.96,2.97,5.45,6.9,48.0,100.0,Medium,57.7
34.0,3.69,2.22,1.79,5.98,185.0,100.0,Medium,22.37
26.0,3.26,2.31,4.28,7.99,84.0,100.0,Medium,60.08
25.0,11.33,5.08,4.5,6.72,75.0,100.0,High,46.21
24.0,8.05,5.32,5.6,8.41,115.0,100.0,High,47.6
17.0,8.59,3.9,7.97,8.86,234.0,100.0,Medium,67.47
27.0,6.02,3.01,0.27,4.74,250.0,78.74,Medium,0.0
17.0,11.09,6.26,0.52,,77.0,94.89,High,0.0
29.0,8.38,5.17,0.62,7.32,203.0,88.47,High,7.22
30.0,9.69,5.52,5.94,5.53,290.0,100.0,High,30.07
27.0,5.69,3.39,1.09,5.34,228.0,91.05,Medium,
31.0,11.6,5.56,4.98,8.07,182.0,100.0,High,52.26
17.0,10.2,4.03,2.6,8.9,108.0,100.0,Medium,41.55
34.0,10.54,3.46,3.66,7.87,290.0,100.0,Medium,60.22
25.0,3.72,1.55,1.73,6.62,116.0,100.0,Low,48.45
35.0,4.71,3.06,6.93,6.21,94.0,100.0,Medium,68.74
33.0,4.86,3.75,4.69,6.7,107.0,100.0,Medium,46.19
36.0,4.71,1.89,7.56,6.31,25.0,100.0,Low,100.0
25.0,10.55,3.85,4.6,6.51,175.0,100.0,,30.78
30.0,2.32,1.74,0.99,5.02,82.0,99.0,Low,17.94
35.0,2.76,1.33,1.37,8.52,48.0,100.0,Low,63.25
17.0,4.74,4.13,7.91,7.77,210.0,100.0,Medium,98.92
36.0,4.0,2.91,5.8,7.4,223.0,100.0,Medium,67.97
20.0,4.32,2.14,0.39,8.75,297.0,95.97,Medium,4.95
28.0,9.98,4.73,5.63,5.42,46.0,100.0,Medium,40.61
38.0,7.63,4.69,3.3,4.41,104.0,98.13,Medium,21.64
32.0,2.06,0.72,2.46,8.13,229.0,100.0,Low,44.7
31.0,6.29,2.33,1.23,8.99,157.0,100.0,Medium,57.35
